School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
De Smet Jesuit,2.7,3.69,6.39,4,1,1
St. Dominic,2.63,3.61,6.24,5,2,2
Lee's Summit,2.96,3.18,6.14,1,4,3
Lee's Summit West,2.7,3.12,5.82,3,5,4
John Burroughs,2.83,2.68,5.52,2,10,5
Francis Howell,2.37,2.9,5.27,8,7,6
Rockhurst,1.93,3.31,5.24,14,3,7
Kirkwood,2.26,2.66,4.92,11,11,8
Chaminade College Prep,1.65,3.05,4.7,21,6,9
Lindbergh,2.44,2.15,4.59,7,22,10
Jefferson City,2.28,2.27,4.56,10,17,11
Francis Howell Central,2.59,1.95,4.54,6,25,12
Liberty,1.86,2.61,4.47,16,13,13
Marquette,1.56,2.87,4.44,22,8,14
SLUH,1.54,2.83,4.37,25,9,15
Park Hill South,1.56,2.62,4.18,23,12,16
Liberty (Wentzville),1.55,2.52,4.08,24,14,17
Lee's Summit North,2.37,1.65,4.02,9,33,18
Priory,1.77,2.23,4.0,17,19,19
Ft. Zumwalt West,1.71,2.17,3.89,20,21,20
Eureka,1.91,1.95,3.86,15,26,21
Jackson,1.53,2.27,3.8,26,18,22
Blue Springs South,2.02,1.75,3.76,13,31,23
Blue Springs,1.36,2.38,3.73,29,15,24
Park Hill,1.4,2.32,3.71,28,16,25
Vianney,1.71,1.8,3.52,19,29,26
Lafayette (Wildwood),1.35,2.01,3.36,30,24,27
Christian Brothers College,1.13,2.19,3.32,33,20,28
Timberland,1.34,1.86,3.2,31,27,29
Raymore-Peculiar,1.05,2.1,3.15,36,23,30
Parkway South,1.77,1.32,3.09,18,38,31
Holt,1.2,1.83,3.03,32,28,32
Oak Park,2.02,0.9,2.92,12,42,33
Liberty North,1.1,1.66,2.76,34,32,34
Rock Bridge,1.07,1.33,2.4,35,37,35
Staley,0.49,1.79,2.27,40,30,36
Troy Buchanan,0.58,1.55,2.13,39,35,37
North Kansas City,1.42,0.58,2.0,27,46,38
Northwest (Cedar Hill),0.99,0.87,1.86,37,43,39
Oakville,0.24,1.6,1.84,42,34,40
Carthage,0.8,0.64,1.44,38,45,41
Francis Howell North,-0.09,1.35,1.26,48,36,42
Pattonville,0.17,0.92,1.09,43,41,43
Nixa,-0.18,1.13,0.95,49,39,44
Ft. Zumwalt North,0.0,0.93,0.94,44,40,45
Ozark,-0.05,0.85,0.8,47,44,46
Washington,0.0,0.52,0.52,45,48,47
Kickapoo,-0.05,0.53,0.49,46,47,48
Helias Catholic,0.35,-0.54,-0.2,41,52,49
Central (St. Joseph),-0.34,0.05,-0.28,52,50,50
Seckman,-0.6,0.06,-0.54,55,49,51
Republic,-0.58,-0.04,-0.62,54,51,52
Fort Osage,-0.5,-0.59,-1.09,53,53,53
Capital City,-0.28,-1.0,-1.28,51,55,54
Joplin,-0.24,-1.44,-1.68,50,60,55
Fox,-1.2,-0.66,-1.86,59,54,56
Battle,-1.03,-1.16,-2.19,56,57,57
Waynesville,-1.1,-1.24,-2.34,57,59,58
Poplar Bluff,-1.13,-1.57,-2.7,58,61,59
Raytown,-1.59,-1.2,-2.79,60,58,60
Central (Springfield),-2.26,-1.16,-3.42,61,56,61
